Order_ID,Customer_ID,Age,Gender,City,Product_Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Rating,Delivery_Days,Returned,Total_Amount,Expected_Total,Difference,Difference_Percentage
ORD103235,CUST1328,27.0,Male,Kolkata,Electronics,Smartwatch,2,6467.83,5.0,Net Banking,2025-11-05,3.3,5.0,No,12288.87,12288.876999999999,-0.006999999997788109,5.696208040643673e-05
ORD113200,CUST7477,32.0,Female,Vijayawada,Fashion,Handbag,1,2229.42,5.0,Wallet,2025-05-14,3.7,1.0,No,2117.95,2117.949,0.0009999999997489795,4.7215490068409554e-05
ORD103499,CUST4925,29.0,Male,Warangal,Fashion,Shoes,3,2485.83,10.0,Credit Card,2026-03-19,3.9,3.0,No,6711.73,6711.741,-0.011000000000422006,0.00016389190227128857
ORD105932,CUST1942,18.0,Male,Chennai,Electronics,Smartwatch,1,7120.88,5.0,UPI,2025-12-03,4.5,10.0,No,6764.83,6764.836,-0.006000000000312866,8.869394616976474e-05
ORD104614,CUST8158,39.0,Male,Mumbai,Fashion,Jeans,1,1916.95,5.0,Credit Card,2026-05-17,4.8,6.0,No,1821.1,1821.1025,-0.0025000000000545697,0.00013727947768203986
ORD111060,CUST1674,41.0,Male,Ahmedabad,Electronics,Tablet,1,23780.08,10.0,UPI,2025-03-14,5.0,4.0,No,21402.08,21402.072000000004,0.007999999997991836,3.737955838103822e-05
ORD112518,CUST1310,30.0,Male,Visakhapatnam,Fashion,T-Shirt,1,975.93,30.0,UPI,2025-07-02,4.4,4.0,No,683.15,683.151,-0.0009999999999763531,0.0001463805220187562
ORD100402,CUST3935,33.0,Male,Ahmedabad,Books,Programming Book,3,733.63,20.0,UPI,2026-02-18,4.1,4.0,No,1760.71,1760.712,-0.0019999999999527063,0.00011359041114916615
ORD106021,CUST1101,33.0,Male,Warangal,Books,Novel,4,573.98,0.0,Debit Card,2026-01-02,3.7,1.0,No,2295.94,2295.92,0.01999999999998181,0.0008711104916539691
ORD107287,CUST1093,30.0,Male,Ahmedabad,Sports,Running Shoes,3,3789.87,25.0,Net Banking,2025-07-15,3.6,6.0,No,8527.21,8527.2075,0.0024999999986903276,2.931792147300658e-05
ORD110876,CUST5650,19.0,Female,Mumbai,Home & Kitchen,Air Fryer,2,6936.57,15.0,UPI,2025-12-15,4.1,5.0,No,11792.16,11792.169,-0.009000000000014552,7.632183697515318e-05
ORD114568,CUST3321,41.0,Male,Visakhapatnam,Electronics,Smartwatch,1,7565.03,20.0,Credit Card,2025-08-02,4.6,5.0,No,6052.03,6052.024,0.0059999999994033715,9.914038674339976e-05
ORD111525,CUST6215,34.0,Female,Mumbai,Sports,Cricket Bat,1,2634.29,5.0,UPI,2025-08-11,2.8,6.0,No,2502.58,2502.5755,0.004500000000007276,0.00017981475483985502
ORD104681,CUST2630,35.0,Male,Ahmedabad,Books,Novel,1,426.03,25.0,COD,2025-10-29,4.5,4.0,No,319.53,319.5225,0.007499999999993179,0.002347252540898741
ORD105009,CUST1692,20.0,Female,Delhi,Beauty,Hair Dryer,1,2172.55,5.0,Net Banking,2025-03-17,4.8,2.0,No,2063.93,2063.9225,0.007499999999708962,0.0003633857375802125
ORD107302,CUST3537,43.0,Female,Vijayawada,Beauty,Hair Dryer,1,2016.48,10.0,Debit Card,2025-07-28,2.9,3.0,No,1814.83,1814.832,-0.00200000000018008,0.0001102030380872764
ORD103404,CUST4252,33.0,Female,Visakhapatnam,Books,Programming Book,2,794.04,10.0,Net Banking,2026-04-11,3.6,5.0,No,1429.28,1429.272,0.008000000000038199,0.0005597255106122698
ORD109484,CUST1170,41.0,Female,Pune,Home & Kitchen,Lamp,1,1288.58,15.0,Wallet,2025-12-05,3.0,4.0,No,1095.29,1095.293,-0.0029999999999290594,0.00027389931278014735
ORD103884,CUST6939,55.0,Female,Delhi,Fashion,Shoes,3,2816.83,15.0,Wallet,2026-01-18,4.0,2.0,No,7182.92,7182.916499999999,0.003500000000713044,4.8726725428494734e-05
ORD107343,CUST1900,28.0,Male,Vijayawada,Sports,Cricket Bat,2,3310.18,25.0,Net Banking,2026-08-26,4.2,6.0,No,4965.27,4965.2699999999995,9.094947017729282e-13,1.8317124784209688e-14
ORD114651,CUST7281,24.0,Other,Guntur,Home & Kitchen,Mixer Grinder,4,3970.13,10.0,Credit Card,2025-09-10,2.7,3.0,No,14292.45,14292.468,-0.018000000000029104,0.00012594046038815062
ORD108626,CUST2255,37.0,Female,Hyderabad,Electronics,Smartwatch,3,6995.04,10.0,Wallet,2025-08-13,3.6,5.0,No,18886.61,18886.608,0.0020000000004074536,1.0589514011237241e-05
ORD109089,CUST4932,35.0,Male,Pune,Home & Kitchen,Mixer Grinder,1,3410.47,25.0,UPI,2026-09-01,4.8,1.0,No,2557.85,2557.8525,-0.0025000000000545697,9.773823940413176e-05
ORD101574,CUST7693,37.0,Female,Pune,Sports,Dumbbells,1,2696.45,0.0,Net Banking,2026-12-31,4.8,6.0,No,2696.45,2696.45,0.0,0.0
ORD114029,CUST8868,31.0,Female,Vijayawada,Beauty,Makeup Kit,1,2244.32,25.0,COD,2026-06-17,3.1,4.0,No,1683.24,1683.2400000000002,-2.2737367544323206e-13,1.3508096019773297e-14
ORD109381,CUST8865,32.0,Female,Hyderabad,Fashion,Jeans,2,1891.16,15.0,Credit Card,2026-10-02,4.3,4.0,No,3214.97,3214.972,-0.0020000000004074536,6.220893993501198e-05
ORD102424,CUST5585,30.0,Male,Chennai,Electronics,Headphones,2,2625.87,20.0,Net Banking,2026-05-26,2.6,3.0,No,4201.4,4201.392,0.007999999999810825,0.0001904130821358927
ORD108810,CUST8187,32.0,Male,Kolkata,Sports,Yoga Mat,1,1007.64,10.0,Wallet,2025-03-13,3.6,5.0,No,906.88,906.876,0.004000000000019099,0.00044107463424096564
ORD105265,CUST7305,37.0,Male,Guntur,Fashion,Shoes,4,2667.59,25.0,Debit Card,2026-02-12,5.0,3.0,No,8002.76,8002.77,-0.010000000000218279,0.0001249567337336732
ORD107026,CUST1642,42.0,Female,Hyderabad,Home & Kitchen,Lamp,1,1254.12,0.0,Debit Card,2026-12-30,4.5,3.0,No,1254.12,1254.12,0.0,0.0
ORD103549,CUST4837,19.0,Female,Vijayawada,Electronics,Laptop,2,61702.09,15.0,Net Banking,2026-07-17,4.2,4.0,Yes,104893.55,104893.55299999999,-0.0029999999824212864,2.8600422968047303e-06
ORD112810,CUST4710,23.0,Male,Pune,Fashion,T-Shirt,3,977.75,15.0,COD,2026-07-20,2.9,5.0,No,2493.25,2493.2625,-0.012499999999818101,0.0005013511413185776
ORD111982,CUST6226,40.0,Male,Chennai,Electronics,Laptop,1,62283.22,0.0,Credit Card,2025-01-17,3.8,2.0,No,62283.22,62283.22,0.0,0.0
ORD109298,CUST4068,44.0,Female,Guntur,Books,Data Science Book,2,1080.43,10.0,Credit Card,2025-01-28,4.5,5.0,No,1944.77,1944.7740000000001,-0.004000000000132786,0.0002056794259966858
ORD113108,CUST5030,39.0,Female,Hyderabad,Fashion,T-Shirt,1,843.13,5.0,Credit Card,2026-05-06,3.0,3.0,No,800.97,800.9735,-0.003499999999917236,0.0004369682642331159
ORD107822,CUST6794,43.0,Female,Delhi,Home & Kitchen,Mixer Grinder,1,3881.06,10.0,Wallet,2025-06-07,3.7,4.0,No,3492.96,3492.954,0.005999999999858119,0.0001717743777861981
ORD111458,CUST6868,25.0,Male,Ahmedabad,Electronics,Tablet,2,24648.48,5.0,Debit Card,2025-12-07,4.1,3.0,Yes,46832.11,46832.111999999994,-0.001999999993131496,4.270573988060791e-06
ORD105894,CUST8361,18.0,Female,Pune,Sports,Football,2,1189.16,10.0,UPI,2025-10-21,3.7,5.0,No,2140.49,2140.4880000000003,0.001999999999497959,9.34366368556123e-05
ORD113044,CUST3645,33.0,Male,Guntur,Beauty,Makeup Kit,2,2515.57,10.0,Debit Card,2026-09-29,3.9,1.0,No,4528.02,4528.026000000001,-0.006000000000312866,0.00013250807306126037
ORD107966,CUST4345,36.0,Female,Mumbai,Sports,Cricket Bat,3,3103.53,10.0,COD,2026-01-26,4.4,4.0,No,8379.53,8379.531,-0.0010000000002037268,1.1933842123189552e-05
ORD107518,CUST3868,18.0,Female,Hyderabad,Beauty,Perfume,3,1556.8,15.0,Wallet,2025-09-10,4.0,6.0,Yes,3969.83,3969.8399999999997,-0.009999999999763531,0.0002518993208734743
ORD100810,CUST3890,30.0,Female,Hyderabad,Books,Data Science Book,1,1201.74,5.0,COD,2026-03-10,4.3,1.0,No,1141.65,1141.653,-0.0029999999999290594,0.0002627768682716254
ORD111058,CUST7169,35.0,Female,Chennai,Fashion,Jeans,1,1914.82,10.0,Net Banking,2025-04-30,3.9,4.0,No,1723.34,1723.338,0.0019999999999527063,0.00011605384433887644
ORD113233,CUST4795,24.0,Male,Mumbai,Beauty,Hair Dryer,1,2110.17,10.0,Debit Card,2026-05-29,5.0,1.0,No,1899.16,1899.153,0.007000000000061846,0.0003685853641103084
ORD102651,CUST5171,22.0,Female,Delhi,Books,Programming Book,1,745.28,30.0,Net Banking,2026-11-07,4.4,4.0,No,521.7,521.6959999999999,0.004000000000132786,0.0007667300497095602
ORD114061,CUST5186,43.0,Female,Bengaluru,Electronics,Headphones,1,2829.84,5.0,Wallet,2025-12-23,3.8,1.0,No,2688.34,2688.348,-0.007999999999810825,0.0002975805215623433
ORD114938,CUST3523,42.0,Female,Bengaluru,Electronics,Smartphone,1,22109.54,20.0,Net Banking,2026-03-08,5.0,6.0,No,17687.63,17687.632,-0.0020000000004074536,1.1307336111512573e-05
ORD111709,CUST6876,29.0,Male,Kolkata,Fashion,Handbag,1,2140.86,15.0,Net Banking,2026-12-18,3.0,6.0,No,1819.73,1819.731,-0.0009999999999763531,5.495317714411378e-05
ORD103191,CUST2252,24.0,Female,Warangal,Electronics,Laptop,1,59318.12,10.0,Net Banking,2025-05-09,3.2,3.0,Yes,53386.31,53386.308000000005,0.001999999993131496,3.746278901945225e-06
ORD103621,CUST1615,45.0,Male,Chennai,Home & Kitchen,Bedsheet,1,1672.98,10.0,Credit Card,2026-08-31,3.7,6.0,No,1171.09,1505.682,-334.5920000000001,22.221956561876947
ORD101703,CUST4984,33.0,Male,Kolkata,Fashion,Handbag,1,2186.93,0.0,UPI,2026-10-14,4.6,8.0,No,2186.93,2186.93,0.0,0.0
ORD106792,CUST6928,43.0,Female,Ahmedabad,Fashion,Handbag,1,1918.87,10.0,Debit Card,2025-01-28,5.0,9.0,No,1726.99,1726.983,0.007000000000061846,0.00040533114686489946
ORD112422,CUST2036,30.0,Female,Vijayawada,Fashion,Jacket,1,3207.46,0.0,Credit Card,2026-01-16,3.5,7.0,Yes,3207.46,3207.46,0.0,0.0
ORD103651,CUST5161,19.0,Female,Guntur,Fashion,Jeans,3,1635.02,15.0,UPI,2025-02-01,4.0,8.0,No,4169.3,4169.3009999999995,-0.0009999999992942321,2.3984835810468765e-05
ORD106073,CUST6713,26.0,Male,Chennai,Electronics,Laptop,3,57869.74,10.0,Credit Card,2025-08-21,4.0,3.0,No,156248.3,156248.298,0.001999999978579581,1.28001392922666e-06
ORD107749,CUST1798,35.0,Male,Chennai,Fashion,Jeans,1,1735.36,5.0,UPI,2025-08-30,2.9,5.0,No,1648.6,1648.5919999999999,0.008000000000038199,0.00048526257558196325
ORD114475,CUST7015,33.0,Other,Ahmedabad,Fashion,Shoes,3,2682.58,5.0,Wallet,2025-06-09,5.0,5.0,No,7645.37,7645.352999999999,0.01700000000073487,0.0002223572933876941
ORD107763,CUST1188,37.0,Female,Hyderabad,Fashion,T-Shirt,1,1026.95,20.0,COD,2025-04-09,3.4,7.0,No,821.56,821.5600000000001,-1.1368683772161603e-13,1.3837922698478022e-14
ORD114068,CUST7477,41.0,Male,Pune,Beauty,Moisturizer,1,688.64,25.0,Debit Card,2025-11-08,5.0,5.0,No,516.48,516.48,0.0,0.0
ORD103371,CUST6937,26.0,Female,Hyderabad,Sports,Dumbbells,1,2840.96,25.0,Net Banking,2025-07-02,4.2,7.0,No,2130.72,2130.7200000000003,-4.547473508864641e-13,2.134242654532102e-14
ORD114170,CUST4933,38.0,Female,Ahmedabad,Beauty,Moisturizer,3,710.12,30.0,UPI,2026-12-04,4.7,7.0,No,1491.24,1491.252,-0.011999999999943611,0.0008046929693937452
ORD107013,CUST7488,23.0,Female,Bengaluru,Electronics,Tablet,2,20608.61,15.0,UPI,2025-03-19,3.4,5.0,No,35034.63,35034.637,-0.0070000000050640665,1.998022701095509e-05
ORD107732,CUST4866,22.0,Male,Kolkata,Fashion,T-Shirt,4,917.24,5.0,Debit Card,2026-06-20,3.9,4.0,Yes,3485.52,3485.5119999999997,0.008000000000265572,0.00022952151650218315
ORD110236,CUST2357,38.0,Female,Bengaluru,Electronics,Smartphone,1,25928.33,10.0,UPI,2026-08-12,4.6,3.0,No,23335.49,23335.497000000003,-0.007000000001426088,2.99972184069021e-05
ORD114295,CUST5856,38.0,Female,Hyderabad,Fashion,Handbag,3,2438.94,20.0,Net Banking,2026-06-02,3.7,5.0,No,5853.45,5853.456,-0.006000000000312866,0.00010250354662805812
ORD111200,CUST5647,40.0,Male,Kolkata,Electronics,Headphones,1,3110.43,5.0,Wallet,2025-09-21,4.0,1.0,Yes,2954.9,2954.9084999999995,-0.008499999999457941,0.00028765696127165837
ORD110204,CUST7733,18.0,Male,Mumbai,Home & Kitchen,Lamp,3,1269.0,10.0,Wallet,2026-05-17,3.4,4.0,No,3426.3,3426.3,0.0,0.0
ORD114644,CUST7289,36.0,Female,Vijayawada,Beauty,Perfume,2,1785.98,10.0,Debit Card,2026-07-08,3.1,6.0,No,3214.77,3214.764,0.005999999999858119,0.00018663889479470712
ORD110257,CUST5085,36.0,Female,Warangal,Sports,Yoga Mat,3,932.42,20.0,Wallet,2025-02-27,3.9,8.0,No,2237.8,2237.808,-0.007999999999810825,0.00035749268926605075
ORD108030,CUST7853,27.0,Male,Vijayawada,Home & Kitchen,Mixer Grinder,3,3187.1,5.0,Wallet,2026-11-27,3.4,8.0,No,9083.23,9083.234999999999,-0.004999999999199645,5.5046467466708126e-05
ORD100665,CUST2436,34.0,Male,Ahmedabad,Fashion,Shoes,2,2350.27,20.0,Wallet,2025-09-28,4.6,6.0,No,3760.44,3760.4320000000002,0.007999999999810825,0.00021274151479965133
ORD110394,CUST3529,31.0,Male,Warangal,Home & Kitchen,Bedsheet,2,1661.68,15.0,Net Banking,2026-08-18,3.9,7.0,Yes,2824.86,2824.856,0.0039999999999054126,0.00014160013819838646
ORD112529,CUST7212,41.0,Female,Pune,Beauty,Makeup Kit,2,2310.98,5.0,Wallet,2025-03-01,3.9,4.0,No,4390.85,4390.862,-0.011999999999716238,0.0002732948564476915
ORD113725,CUST4138,28.0,Male,Delhi,Sports,Running Shoes,1,3396.44,15.0,COD,2026-12-05,1.5,8.0,No,2886.98,2886.974,0.005999999999858119,0.00020783006704799278
ORD101737,CUST7284,32.0,Female,Hyderabad,Sports,Running Shoes,2,3591.74,10.0,Wallet,2025-07-26,3.4,6.0,No,6465.14,6465.132,0.00800000000072032,0.00012374070631071912
ORD105260,CUST5900,22.0,Female,Warangal,Electronics,Smartwatch,1,7647.53,10.0,Net Banking,2026-01-06,3.4,2.0,No,6882.78,6882.777,0.0029999999997016857,4.358705795206914e-05
ORD103348,CUST7082,38.0,Male,Pune,Home & Kitchen,Cookware Set,1,3057.04,25.0,Debit Card,2026-09-22,3.4,4.0,No,2292.78,2292.7799999999997,4.547473508864641e-13,1.9833885103955207e-14
ORD101569,CUST8162,44.0,Male,Warangal,Home & Kitchen,Mixer Grinder,2,2981.62,5.0,Net Banking,2026-10-03,3.3,5.0,No,5665.08,5665.0779999999995,0.0020000000004074536,3.530401523875671e-05
ORD100463,CUST1933,19.0,Male,Visakhapatnam,Books,Exam Guide,1,680.17,0.0,Net Banking,2026-12-09,3.8,5.0,No,680.17,680.17,0.0,0.0
ORD100744,CUST4917,32.0,Female,Ahmedabad,Electronics,Smartphone,1,26691.73,15.0,Credit Card,2026-04-19,3.9,7.0,No,22687.97,22687.9705,-0.000499999998282874,2.2038110384658423e-06
ORD100223,CUST6832,33.0,Female,Kolkata,Beauty,Hair Dryer,2,1983.27,0.0,Net Banking,2025-09-22,5.0,9.0,No,3966.54,3966.54,0.0,0.0
ORD109872,CUST7020,35.0,Female,Delhi,Sports,Dumbbells,3,2391.62,5.0,COD,2026-12-02,4.7,3.0,No,6816.13,6816.116999999999,0.01300000000082946,0.00019072442566390015
ORD103995,CUST7745,18.0,Female,Ahmedabad,Electronics,Tablet,1,24970.22,5.0,Debit Card,2025-08-04,2.4,5.0,Yes,23721.71,23721.709,0.0010000000002037268,4.215547877278685e-06
ORD101980,CUST3212,36.0,Male,Delhi,Electronics,Headphones,1,2825.55,15.0,Net Banking,2026-10-21,3.5,4.0,No,2401.72,2401.7175,0.0024999999995998223,0.00010409217568676675
ORD107765,CUST3199,32.0,Male,Vijayawada,Home & Kitchen,Cookware Set,5,2822.1,10.0,COD,2026-01-20,4.2,5.0,No,12699.45,12699.45,0.0,0.0
ORD100626,CUST6078,32.0,Male,Delhi,Fashion,Jeans,4,1660.16,15.0,UPI,2025-04-05,3.8,4.0,No,5644.54,5644.544,-0.0039999999999054126,7.086489183015338e-05
ORD114147,CUST5729,27.0,Male,Bengaluru,Fashion,Jeans,4,1553.63,10.0,Credit Card,2025-02-11,3.0,1.0,No,5593.08,5593.068,0.011999999999716238,0.00021455129813755596
ORD109198,CUST3361,28.0,Female,Vijayawada,Electronics,Headphones,3,3211.71,0.0,UPI,2026-06-17,4.6,5.0,Yes,9635.13,9635.130000000001,-1.8189894035458565e-12,1.8878721963749904e-14
ORD107277,CUST3853,39.0,Female,Guntur,Fashion,T-Shirt,1,991.04,15.0,UPI,2025-07-03,4.2,6.0,No,842.39,842.3839999999999,0.0060000000000854925,0.0007122642405465314
ORD112054,CUST3760,47.0,Female,Warangal,Fashion,Jacket,1,2563.95,5.0,Credit Card,2026-09-07,2.7,6.0,Yes,2435.75,2435.7524999999996,-0.0024999999995998223,0.00010263768587324954
ORD100345,CUST6392,23.0,Female,Warangal,Beauty,Hair Dryer,1,2314.37,10.0,Credit Card,2025-01-21,5.0,8.0,No,2082.93,2082.933,-0.003000000000156433,0.00014402767636579925
ORD105495,CUST5428,39.0,Female,Guntur,Sports,Yoga Mat,5,987.25,15.0,Debit Card,2026-02-23,3.1,2.0,No,4195.81,4195.8125,-0.0024999999995998223,5.958321539868196e-05
ORD106804,CUST3880,30.0,Other,Hyderabad,Fashion,Shoes,3,2237.19,5.0,UPI,2025-04-19,3.8,6.0,No,6376.0,6375.991499999999,0.008500000000822183,0.0001333125993160779
ORD108823,CUST5509,24.0,Male,Warangal,Home & Kitchen,Cookware Set,2,2724.73,15.0,Net Banking,2026-08-29,4.6,6.0,No,4632.03,4632.041,-0.011000000000422006,0.00023747630904868942
ORD101005,CUST5692,18.0,Male,Hyderabad,Home & Kitchen,Bedsheet,1,1700.24,5.0,Wallet,2025-08-12,4.3,1.0,No,1615.22,1615.2279999999998,-0.007999999999810825,0.0004952861143944277
ORD104450,CUST5652,32.0,Female,Warangal,Electronics,Smartwatch,1,6949.13,15.0,COD,2026-12-29,5.0,5.0,No,5906.76,5906.7605,-0.0005000000001018634,8.46487681533496e-06
ORD102281,CUST4835,35.0,Female,Pune,Fashion,Handbag,3,2257.06,30.0,Debit Card,2026-05-01,4.8,5.0,No,4739.83,4739.826,0.0039999999999054126,8.439128355989044e-05
ORD100457,CUST7237,32.0,Female,Visakhapatnam,Books,Biography,3,694.31,15.0,UPI,2026-02-12,3.3,1.0,No,1770.49,1770.4904999999999,-0.0004999999998744897,2.824076152199008e-05
ORD112752,CUST2917,40.0,Other,Vijayawada,Electronics,Smartwatch,2,7056.94,10.0,Net Banking,2026-02-04,3.5,4.0,No,12702.5,12702.492,0.007999999999810825,6.297976806291887e-05
ORD109261,CUST8726,27.0,Male,Vijayawada,Books,Biography,3,687.04,20.0,Credit Card,2025-03-23,4.2,6.0,No,1648.9,1648.896,0.004000000000132786,0.0002425865548908352
ORD104336,CUST4537,28.0,Female,Guntur,Electronics,Laptop,2,52444.2,5.0,UPI,2026-10-19,2.9,5.0,No,99643.97,99643.98,-0.00999999999476131,1.0035729197851501e-05
ORD102622,CUST1676,42.0,Female,Warangal,Books,Exam Guide,1,764.96,10.0,Credit Card,2026-12-12,3.6,3.0,No,688.46,688.464,-0.004000000000019099,0.00058100350926397
ORD108012,CUST1690,26.0,Male,Visakhapatnam,Beauty,Hair Dryer,1,2125.46,5.0,UPI,2025-02-06,5.0,4.0,No,2019.18,2019.187,-0.006999999999834472,0.0003466741812340547
ORD113604,CUST8002,24.0,Female,Delhi,Electronics,Smartwatch,3,7099.1,10.0,Wallet,2026-03-12,2.9,4.0,Yes,19167.57,19167.570000000003,-3.637978807091713e-12,1.897986446425766e-14
ORD108360,CUST5219,99.0,Other,Chennai,Electronics,Laptop,2,63792.95,5.0,Debit Card,2026-03-07,4.2,6.0,No,121206.61,121206.605,0.005000000004656613,4.125187735979086e-06
ORD111725,CUST1220,18.0,Female,Warangal,Electronics,Laptop,3,67905.26,10.0,Wallet,2025-06-27,2.9,4.0,No,203715.77,183344.202,20371.568,11.111105656889004
ORD114523,CUST1659,18.0,Female,Kolkata,Electronics,Tablet,1,20018.06,5.0,Credit Card,2026-09-22,3.8,4.0,No,19017.16,19017.157,0.0030000000006111804,1.577522865595094e-05
ORD105115,CUST7974,28.0,Male,Delhi,Electronics,Laptop,1,65872.8,5.0,Wallet,2026-10-17,3.8,6.0,No,62579.16,62579.159999999996,7.275957614183426e-12,1.162680613511499e-14
ORD109598,CUST1851,26.0,Female,Pune,Fashion,Jacket,2,2680.76,20.0,UPI,2025-12-27,3.6,4.0,No,4289.21,4289.216,-0.006000000000312866,0.00013988570406136844
ORD105213,CUST4851,21.0,Male,Pune,Books,Programming Book,1,883.82,10.0,Credit Card,2026-07-23,3.8,4.0,No,795.44,795.4380000000001,0.0019999999999527063,0.0002514338012456918
ORD110237,CUST7620,31.0,Female,Mumbai,Sports,Dumbbells,2,2708.94,15.0,COD,2026-04-23,3.9,6.0,No,4605.2,4605.198,0.001999999999497959,4.342918587860845e-05
ORD101761,CUST7069,36.0,Male,Ahmedabad,Fashion,Jeans,2,1930.41,0.0,Wallet,2025-07-15,3.1,5.0,No,3860.81,3860.82,-0.010000000000218279,0.00025901233417300674
ORD100843,CUST2010,23.0,Female,Kolkata,Home & Kitchen,Bedsheet,2,1609.19,15.0,COD,2025-08-21,3.5,4.0,No,2735.63,2735.623,0.007000000000061846,0.00025588321197993457
ORD113248,CUST3333,32.0,Male,Pune,Electronics,Tablet,4,23520.25,10.0,Net Banking,2026-07-19,3.4,7.0,No,84672.91,84672.90000000001,0.00999999999476131,1.1810154128134633e-05
ORD112795,CUST7736,18.0,Male,Pune,Electronics,Tablet,1,25249.13,5.0,Debit Card,2025-03-19,4.5,4.0,No,23986.67,23986.6735,-0.0035000000025320332,1.4591435542456662e-05
ORD113718,CUST6667,28.0,Male,Hyderabad,Fashion,Shoes,1,2511.68,5.0,UPI,2025-08-07,3.2,7.0,No,2386.09,2386.0959999999995,-0.0059999999994033715,0.0002514567728793549
ORD105200,CUST8253,20.0,Male,Bengaluru,Home & Kitchen,Bedsheet,3,1651.7,15.0,COD,2026-08-11,2.7,7.0,No,4211.82,4211.835,-0.015000000000327418,0.0003561393074592765
ORD104804,CUST2403,47.0,Female,Delhi,Fashion,Jacket,2,2968.25,15.0,Wallet,2025-04-04,4.1,5.0,No,5046.02,5046.025,-0.004999999999199645,9.908789590221303e-05
ORD102903,CUST2407,19.0,Male,Delhi,Electronics,Headphones,1,2886.07,10.0,Debit Card,2026-01-05,4.0,6.0,No,2597.47,2597.463,0.006999999999607098,0.0002694937329081145
ORD110047,CUST1317,27.0,Female,Warangal,Home & Kitchen,Cookware Set,1,2513.42,15.0,UPI,2025-01-16,3.7,5.0,No,2136.41,2136.407,0.0029999999997016857,0.00014042268161926477
ORD107948,CUST5231,18.0,Female,Mumbai,Fashion,T-Shirt,2,1013.41,5.0,Net Banking,2025-12-30,4.5,1.0,No,1925.49,1925.4789999999998,0.011000000000194632,0.0005712864175716606
ORD114737,CUST4256,42.0,Female,Bengaluru,Beauty,Hair Dryer,2,2000.93,15.0,COD,2025-12-07,4.9,6.0,No,3401.58,3401.581,-0.0010000000002037268,2.9398094597886303e-05
ORD106866,CUST2268,27.0,Male,Visakhapatnam,Fashion,Shoes,4,2178.77,10.0,UPI,2025-09-01,3.2,8.0,No,7843.58,7843.572,0.007999999999810825,0.00010199434645096424
ORD107421,CUST8991,31.0,Male,Guntur,Electronics,Headphones,3,2596.1,10.0,UPI,2025-04-15,3.3,3.0,Yes,7009.48,7009.469999999999,0.010000000000218279,0.0001426641386612437
ORD112472,CUST6684,40.0,Female,Pune,Electronics,Headphones,1,27011.6,10.0,UPI,2026-12-24,3.7,5.0,No,24310.44,24310.44,0.0,0.0
ORD108970,CUST2308,35.0,Female,Kolkata,Home & Kitchen,Cookware Set,5,3055.6,10.0,UPI,2026-03-04,3.8,4.0,No,13750.19,13750.2,-0.010000000000218279,7.272621489300722e-05
ORD108293,CUST6635,21.0,Other,Pune,Fashion,Jeans,3,1907.61,15.0,Net Banking,2025-10-13,4.3,8.0,No,4864.41,4864.4055,0.004500000000007276,9.250873513746493e-05
ORD103432,CUST3135,38.0,Female,Kolkata,Home & Kitchen,Mixer Grinder,3,3110.22,0.0,COD,2026-02-02,5.0,7.0,No,9330.65,9330.66,-0.010000000000218279,0.00010717355471336732
ORD114216,CUST6684,18.0,Other,Warangal,Fashion,T-Shirt,1,917.67,10.0,Net Banking,2025-01-15,4.5,5.0,No,825.9,825.903,-0.0030000000000427463,0.00036323878228348196
ORD109090,CUST1897,37.0,Male,Vijayawada,Fashion,T-Shirt,3,844.44,15.0,COD,2026-03-14,4.4,4.0,No,2153.33,2153.322,0.007999999999810825,0.00037151898321806143
ORD113137,CUST5516,18.0,Female,Hyderabad,Electronics,Laptop,1,54309.32,15.0,Net Banking,2026-05-18,3.5,7.0,Yes,46162.93,46162.922,0.008000000001629815,1.7329925522543427e-05
ORD108639,CUST1695,23.0,Female,Visakhapatnam,Home & Kitchen,Air Fryer,1,5938.17,10.0,UPI,2025-04-05,5.0,5.0,No,5344.36,5344.353,0.006999999999607098,0.00013097937205134276
ORD111534,CUST2076,24.0,Male,Vijayawada,Beauty,Makeup Kit,1,2164.27,0.0,Net Banking,2026-07-17,4.4,1.0,No,2164.27,2164.27,0.0,0.0
ORD112225,CUST7239,21.0,Female,Ahmedabad,Electronics,Laptop,5,66257.21,5.0,UPI,2025-12-28,2.7,3.0,No,314721.75,314721.74750000006,0.0024999999441206455,7.943524602222301e-07
ORD104726,CUST4093,51.0,Female,Pune,Fashion,Jeans,1,1582.86,10.0,Debit Card,2025-08-11,3.7,8.0,No,1424.57,1424.5739999999998,-0.0039999999999054126,0.0002807856945237954
ORD107982,CUST5591,33.0,Male,Hyderabad,Sports,Yoga Mat,2,836.72,20.0,UPI,2025-09-05,4.1,7.0,No,1338.75,1338.7520000000002,-0.00200000000018008,0.00014939286740039078
ORD105131,CUST7303,18.0,Male,Pune,Fashion,Shoes,1,2360.69,5.0,Net Banking,2026-01-31,5.0,7.0,No,2242.66,2242.6555,0.004500000000007276,0.00020065498245304625
ORD108219,CUST4967,46.0,Male,Chennai,Fashion,Jeans,1,1589.13,10.0,COD,2026-04-14,4.3,5.0,No,1430.22,1430.217,0.0029999999999290594,0.00020975837931789786
